description,category_id,category_name,skill_name,level,source,group_id
"Mình cần trao đổi trực tiếp về Tiếng Trung giao tiếp, ai có kinh nghiệm inbox giúp mình.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Không xác định,legacy_cleaned,skill:tiếng trung giao tiếp
"Mình là học sinh mới, muốn được chỉ Tiếng Trung giao tiếp từ những khái niệm đầu tiên.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Mới bắt đầu,legacy_cleaned,skill:tiếng trung giao tiếp
"Mình mới tìm hiểu Tiếng Trung giao tiếp, cần người kèm cặp cơ bản.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Mới bắt đầu,legacy_cleaned,skill:tiếng trung giao tiếp
"Mình đã có nền tảng Tiếng Trung giao tiếp khá tốt, muốn học chuyên sâu hơn.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Nâng cao,legacy_cleaned,skill:tiếng trung giao tiếp
"Tìm gia sư dạy Tiếng Trung giao tiếp cấp độ vỡ lòng, học chậm cũng được.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Mới bắt đầu,legacy_cleaned,skill:tiếng trung giao tiếp
Tìm mentor Tiếng Trung giao tiếp trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,2,Ngôn ngữ,Tiếng Trung giao tiếp,Nâng cao,legacy_cleaned,skill:tiếng trung giao tiếp
"Tìm người có kinh nghiệm về Tiếng Trung giao tiếp để trao đổi, học hỏi.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Không xác định,legacy_cleaned,skill:tiếng trung giao tiếp
Tìm người có thể thử thách và nâng trình Tiếng Trung giao tiếp của mình lên tầm cao mới.,2,Ngôn ngữ,Tiếng Trung giao tiếp,Nâng cao,legacy_cleaned,skill:tiếng trung giao tiếp
"Đang tìm mentor Tiếng Trung giao tiếp, thời gian học có thể thương lượng.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Không xác định,legacy_cleaned,skill:tiếng trung giao tiếp
"Đã tự học Tiếng Trung giao tiếp một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",2,Ngôn ngữ,Tiếng Trung giao tiếp,Trung bình,legacy_cleaned,skill:tiếng trung giao tiếp
"Ai có thể giúp mình về Tiếng Trung HSK1 không, cảm ơn nhiều.",2,Ngôn ngữ,Tiếng Trung HSK1,Không xác định,legacy_cleaned,skill:tiếng trung hsk1
Cần tìm người hỗ trợ về Tiếng Trung HSK1.,2,Ngôn ngữ,Tiếng Trung HSK1,Không xác định,legacy_cleaned,skill:tiếng trung hsk1
Cần tư vấn chuyên sâu về Tiếng Trung HSK1 cho một dự án cụ thể đang làm.,2,Ngôn ngữ,Tiếng Trung HSK1,Nâng cao,legacy_cleaned,skill:tiếng trung hsk1
Muốn nâng cao kỹ năng Tiếng Trung HSK1 lên mức chuyên nghiệp.,2,Ngôn ngữ,Tiếng Trung HSK1,Nâng cao,legacy_cleaned,skill:tiếng trung hsk1
"Muốn thực hành thêm Tiếng Trung HSK1 vì đang ở trình độ trung bình, hay bị vướng.",2,Ngôn ngữ,Tiếng Trung HSK1,Trung bình,legacy_cleaned,skill:tiếng trung hsk1
Muốn tìm người dạy Tiếng Trung HSK1 1 kèm 1 online hoặc offline đều được.,2,Ngôn ngữ,Tiếng Trung HSK1,Không xác định,legacy_cleaned,skill:tiếng trung hsk1
"Mình học Tiếng Trung HSK1 được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",2,Ngôn ngữ,Tiếng Trung HSK1,Trung bình,legacy_cleaned,skill:tiếng trung hsk1
"Mình là học sinh mới, muốn được chỉ Tiếng Trung HSK1 từ những khái niệm đầu tiên.",2,Ngôn ngữ,Tiếng Trung HSK1,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk1
"Mình đã có nền tảng Tiếng Trung HSK1 khá tốt, muốn học chuyên sâu hơn.",2,Ngôn ngữ,Tiếng Trung HSK1,Nâng cao,legacy_cleaned,skill:tiếng trung hsk1
Tìm mentor Tiếng Trung HSK1 trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,2,Ngôn ngữ,Tiếng Trung HSK1,Nâng cao,legacy_cleaned,skill:tiếng trung hsk1
"Tìm người có kinh nghiệm về Tiếng Trung HSK1 để trao đổi, học hỏi.",2,Ngôn ngữ,Tiếng Trung HSK1,Không xác định,legacy_cleaned,skill:tiếng trung hsk1
Tìm người có thể thử thách và nâng trình Tiếng Trung HSK1 của mình lên tầm cao mới.,2,Ngôn ngữ,Tiếng Trung HSK1,Nâng cao,legacy_cleaned,skill:tiếng trung hsk1
"Tìm người dạy Tiếng Trung HSK1 cho người tay ngang, chưa từng học qua.",2,Ngôn ngữ,Tiếng Trung HSK1,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk1
Tìm người luyện tập cùng để cải thiện Tiếng Trung HSK1 ở mức khá.,2,Ngôn ngữ,Tiếng Trung HSK1,Trung bình,legacy_cleaned,skill:tiếng trung hsk1
Đang cần người có kinh nghiệm lâu năm về Tiếng Trung HSK1 để review công việc thực tế.,2,Ngôn ngữ,Tiếng Trung HSK1,Nâng cao,legacy_cleaned,skill:tiếng trung hsk1
"Ai có thể giúp mình về Tiếng Trung HSK2 không, cảm ơn nhiều.",2,Ngôn ngữ,Tiếng Trung HSK2,Không xác định,legacy_cleaned,skill:tiếng trung hsk2
Bạn nào rành Tiếng Trung HSK2 chỉ giúp mình vài buổi nhập môn với.,2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
"Có ai rảnh dạy Tiếng Trung HSK2 không, mình cần gấp trong tuần này.",2,Ngôn ngữ,Tiếng Trung HSK2,Không xác định,legacy_cleaned,skill:tiếng trung hsk2
Cần lộ trình học Tiếng Trung HSK2 cơ bản trong 1-2 tháng.,2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
Cần người hướng dẫn Tiếng Trung HSK2 cơ bản cho người chưa có nền tảng.,2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
Cần người review lại các lỗi cơ bản khi làm Tiếng Trung HSK2.,2,Ngôn ngữ,Tiếng Trung HSK2,Trung bình,legacy_cleaned,skill:tiếng trung hsk2
Cần người ôn lại và củng cố kiến thức Tiếng Trung HSK2 ở mức trung bình.,2,Ngôn ngữ,Tiếng Trung HSK2,Trung bình,legacy_cleaned,skill:tiếng trung hsk2
Cần tìm người hỗ trợ về Tiếng Trung HSK2.,2,Ngôn ngữ,Tiếng Trung HSK2,Không xác định,legacy_cleaned,skill:tiếng trung hsk2
Cần đặt lịch học Tiếng Trung HSK2 vào cuối tuần.,2,Ngôn ngữ,Tiếng Trung HSK2,Không xác định,legacy_cleaned,skill:tiếng trung hsk2
Muốn nâng cao kỹ năng Tiếng Trung HSK2 lên mức chuyên nghiệp.,2,Ngôn ngữ,Tiếng Trung HSK2,Nâng cao,legacy_cleaned,skill:tiếng trung hsk2
"Muốn trao đổi, thực hành Tiếng Trung HSK2 cùng người có kinh nghiệm hơn một chút.",2,Ngôn ngữ,Tiếng Trung HSK2,Trung bình,legacy_cleaned,skill:tiếng trung hsk2
"Mình chưa biết gì về Tiếng Trung HSK2, ai có thể hướng dẫn từng bước không?",2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
"Mình cần trao đổi trực tiếp về Tiếng Trung HSK2, ai có kinh nghiệm inbox giúp mình.",2,Ngôn ngữ,Tiếng Trung HSK2,Không xác định,legacy_cleaned,skill:tiếng trung hsk2
"Mình học Tiếng Trung HSK2 được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",2,Ngôn ngữ,Tiếng Trung HSK2,Trung bình,legacy_cleaned,skill:tiếng trung hsk2
"Mình là học sinh mới, muốn được chỉ Tiếng Trung HSK2 từ những khái niệm đầu tiên.",2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
"Mình mất gốc hoàn toàn, muốn tìm người kèm Tiếng Trung HSK2 từ con số 0.",2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
"Mình mới tìm hiểu Tiếng Trung HSK2, cần người kèm cặp cơ bản.",2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
"Mình đã có nền tảng Tiếng Trung HSK2 khá tốt, muốn học chuyên sâu hơn.",2,Ngôn ngữ,Tiếng Trung HSK2,Nâng cao,legacy_cleaned,skill:tiếng trung hsk2
Tìm mentor Tiếng Trung HSK2 trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,2,Ngôn ngữ,Tiếng Trung HSK2,Nâng cao,legacy_cleaned,skill:tiếng trung hsk2
Tìm người có thể thử thách và nâng trình Tiếng Trung HSK2 của mình lên tầm cao mới.,2,Ngôn ngữ,Tiếng Trung HSK2,Nâng cao,legacy_cleaned,skill:tiếng trung hsk2
"Đang loay hoay không biết bắt đầu Tiếng Trung HSK2 từ đâu, mong được hỗ trợ.",2,Ngôn ngữ,Tiếng Trung HSK2,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk2
"Đang tìm mentor Tiếng Trung HSK2, thời gian học có thể thương lượng.",2,Ngôn ngữ,Tiếng Trung HSK2,Không xác định,legacy_cleaned,skill:tiếng trung hsk2
"Đã tự học Tiếng Trung HSK2 một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",2,Ngôn ngữ,Tiếng Trung HSK2,Trung bình,legacy_cleaned,skill:tiếng trung hsk2
"Ai có thể giúp mình về Tiếng Trung HSK3 không, cảm ơn nhiều.",2,Ngôn ngữ,Tiếng Trung HSK3,Không xác định,legacy_cleaned,skill:tiếng trung hsk3
"Có ai rảnh dạy Tiếng Trung HSK3 không, mình cần gấp trong tuần này.",2,Ngôn ngữ,Tiếng Trung HSK3,Không xác định,legacy_cleaned,skill:tiếng trung hsk3
Cần lộ trình học Tiếng Trung HSK3 cơ bản trong 1-2 tháng.,2,Ngôn ngữ,Tiếng Trung HSK3,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk3
Cần một buổi học Tiếng Trung HSK3 dành cho người mới bắt đầu.,2,Ngôn ngữ,Tiếng Trung HSK3,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk3
Cần người review lại các lỗi cơ bản khi làm Tiếng Trung HSK3.,2,Ngôn ngữ,Tiếng Trung HSK3,Trung bình,legacy_cleaned,skill:tiếng trung hsk3
Cần người ôn lại và củng cố kiến thức Tiếng Trung HSK3 ở mức trung bình.,2,Ngôn ngữ,Tiếng Trung HSK3,Trung bình,legacy_cleaned,skill:tiếng trung hsk3
Cần đặt lịch học Tiếng Trung HSK3 vào cuối tuần.,2,Ngôn ngữ,Tiếng Trung HSK3,Không xác định,legacy_cleaned,skill:tiếng trung hsk3
Muốn nâng cao kỹ năng Tiếng Trung HSK3 lên mức chuyên nghiệp.,2,Ngôn ngữ,Tiếng Trung HSK3,Nâng cao,legacy_cleaned,skill:tiếng trung hsk3
"Muốn thực hành thêm Tiếng Trung HSK3 vì đang ở trình độ trung bình, hay bị vướng.",2,Ngôn ngữ,Tiếng Trung HSK3,Trung bình,legacy_cleaned,skill:tiếng trung hsk3
"Muốn trao đổi, thực hành Tiếng Trung HSK3 cùng người có kinh nghiệm hơn một chút.",2,Ngôn ngữ,Tiếng Trung HSK3,Trung bình,legacy_cleaned,skill:tiếng trung hsk3
Muốn được đào tạo chuyên sâu Tiếng Trung HSK3 để làm freelance/đi làm chính thức.,2,Ngôn ngữ,Tiếng Trung HSK3,Nâng cao,legacy_cleaned,skill:tiếng trung hsk3
"Mình chưa biết gì về Tiếng Trung HSK3, ai có thể hướng dẫn từng bước không?",2,Ngôn ngữ,Tiếng Trung HSK3,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk3
"Mình là học sinh mới, muốn được chỉ Tiếng Trung HSK3 từ những khái niệm đầu tiên.",2,Ngôn ngữ,Tiếng Trung HSK3,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk3
"Mình muốn học các kỹ thuật nâng cao trong Tiếng Trung HSK3, không cần dạy lại cơ bản.",2,Ngôn ngữ,Tiếng Trung HSK3,Nâng cao,legacy_cleaned,skill:tiếng trung hsk3
"Mình đã biết chút ít về Tiếng Trung HSK3, muốn học thêm để vững hơn.",2,Ngôn ngữ,Tiếng Trung HSK3,Trung bình,legacy_cleaned,skill:tiếng trung hsk3
"Mình đã có nền tảng Tiếng Trung HSK3 khá tốt, muốn học chuyên sâu hơn.",2,Ngôn ngữ,Tiếng Trung HSK3,Nâng cao,legacy_cleaned,skill:tiếng trung hsk3
Tìm mentor Tiếng Trung HSK3 trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,2,Ngôn ngữ,Tiếng Trung HSK3,Nâng cao,legacy_cleaned,skill:tiếng trung hsk3
Tìm người luyện tập cùng để cải thiện Tiếng Trung HSK3 ở mức khá.,2,Ngôn ngữ,Tiếng Trung HSK3,Trung bình,legacy_cleaned,skill:tiếng trung hsk3
Đang cần người có kinh nghiệm lâu năm về Tiếng Trung HSK3 để review công việc thực tế.,2,Ngôn ngữ,Tiếng Trung HSK3,Nâng cao,legacy_cleaned,skill:tiếng trung hsk3
"Đang loay hoay không biết bắt đầu Tiếng Trung HSK3 từ đâu, mong được hỗ trợ.",2,Ngôn ngữ,Tiếng Trung HSK3,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk3
Bạn nào rành Tiếng Trung HSK4 chỉ giúp mình vài buổi nhập môn với.,2,Ngôn ngữ,Tiếng Trung HSK4,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk4
Cần chuyên gia Tiếng Trung HSK4 hướng dẫn làm dự án thực tế.,2,Ngôn ngữ,Tiếng Trung HSK4,Nâng cao,legacy_cleaned,skill:tiếng trung hsk4
Cần một buổi học Tiếng Trung HSK4 dành cho người mới bắt đầu.,2,Ngôn ngữ,Tiếng Trung HSK4,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk4
Cần người giỏi Tiếng Trung HSK4 hỗ trợ giải quyết vấn đề khó trong công việc.,2,Ngôn ngữ,Tiếng Trung HSK4,Nâng cao,legacy_cleaned,skill:tiếng trung hsk4
Cần người review lại các lỗi cơ bản khi làm Tiếng Trung HSK4.,2,Ngôn ngữ,Tiếng Trung HSK4,Trung bình,legacy_cleaned,skill:tiếng trung hsk4
Cần người ôn lại và củng cố kiến thức Tiếng Trung HSK4 ở mức trung bình.,2,Ngôn ngữ,Tiếng Trung HSK4,Trung bình,legacy_cleaned,skill:tiếng trung hsk4
Cần tìm người hỗ trợ về Tiếng Trung HSK4.,2,Ngôn ngữ,Tiếng Trung HSK4,Không xác định,legacy_cleaned,skill:tiếng trung hsk4
Cần tư vấn chuyên sâu về Tiếng Trung HSK4 cho một dự án cụ thể đang làm.,2,Ngôn ngữ,Tiếng Trung HSK4,Nâng cao,legacy_cleaned,skill:tiếng trung hsk4
"Muốn thực hành thêm Tiếng Trung HSK4 vì đang ở trình độ trung bình, hay bị vướng.",2,Ngôn ngữ,Tiếng Trung HSK4,Trung bình,legacy_cleaned,skill:tiếng trung hsk4
"Muốn trao đổi, thực hành Tiếng Trung HSK4 cùng người có kinh nghiệm hơn một chút.",2,Ngôn ngữ,Tiếng Trung HSK4,Trung bình,legacy_cleaned,skill:tiếng trung hsk4
Muốn được đào tạo chuyên sâu Tiếng Trung HSK4 để làm freelance/đi làm chính thức.,2,Ngôn ngữ,Tiếng Trung HSK4,Nâng cao,legacy_cleaned,skill:tiếng trung hsk4
"Mình biết Tiếng Trung HSK4 ở mức cơ bản, muốn lên trình độ trung cấp.",2,Ngôn ngữ,Tiếng Trung HSK4,Trung bình,legacy_cleaned,skill:tiếng trung hsk4
Mình cần một người hướng dẫn Tiếng Trung HSK4 theo lịch linh hoạt.,2,Ngôn ngữ,Tiếng Trung HSK4,Không xác định,legacy_cleaned,skill:tiếng trung hsk4
"Mình cần trao đổi trực tiếp về Tiếng Trung HSK4, ai có kinh nghiệm inbox giúp mình.",2,Ngôn ngữ,Tiếng Trung HSK4,Không xác định,legacy_cleaned,skill:tiếng trung hsk4
"Mình là học sinh mới, muốn được chỉ Tiếng Trung HSK4 từ những khái niệm đầu tiên.",2,Ngôn ngữ,Tiếng Trung HSK4,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk4
"Mình đã biết chút ít về Tiếng Trung HSK4, muốn học thêm để vững hơn.",2,Ngôn ngữ,Tiếng Trung HSK4,Trung bình,legacy_cleaned,skill:tiếng trung hsk4
"Tìm gia sư dạy Tiếng Trung HSK4 cấp độ vỡ lòng, học chậm cũng được.",2,Ngôn ngữ,Tiếng Trung HSK4,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk4
Tìm mentor Tiếng Trung HSK4 trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,2,Ngôn ngữ,Tiếng Trung HSK4,Nâng cao,legacy_cleaned,skill:tiếng trung hsk4
Tìm người có thể thử thách và nâng trình Tiếng Trung HSK4 của mình lên tầm cao mới.,2,Ngôn ngữ,Tiếng Trung HSK4,Nâng cao,legacy_cleaned,skill:tiếng trung hsk4
"Tìm người dạy Tiếng Trung HSK4 cho người tay ngang, chưa từng học qua.",2,Ngôn ngữ,Tiếng Trung HSK4,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk4
"Tìm người hỗ trợ Tiếng Trung HSK4 theo buổi, không cần cam kết dài hạn.",2,Ngôn ngữ,Tiếng Trung HSK4,Không xác định,legacy_cleaned,skill:tiếng trung hsk4
Đang cần người có kinh nghiệm lâu năm về Tiếng Trung HSK4 để review công việc thực tế.,2,Ngôn ngữ,Tiếng Trung HSK4,Nâng cao,legacy_cleaned,skill:tiếng trung hsk4
"Đang loay hoay không biết bắt đầu Tiếng Trung HSK4 từ đâu, mong được hỗ trợ.",2,Ngôn ngữ,Tiếng Trung HSK4,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk4
"Ai có thể giúp mình về Tiếng Trung HSK5 không, cảm ơn nhiều.",2,Ngôn ngữ,Tiếng Trung HSK5,Không xác định,legacy_cleaned,skill:tiếng trung hsk5
"Có ai rảnh dạy Tiếng Trung HSK5 không, mình cần gấp trong tuần này.",2,Ngôn ngữ,Tiếng Trung HSK5,Không xác định,legacy_cleaned,skill:tiếng trung hsk5
Cần buổi thực hành Tiếng Trung HSK5 nâng cao hơn một chút so với người mới.,2,Ngôn ngữ,Tiếng Trung HSK5,Trung bình,legacy_cleaned,skill:tiếng trung hsk5
Cần chuyên gia Tiếng Trung HSK5 hướng dẫn làm dự án thực tế.,2,Ngôn ngữ,Tiếng Trung HSK5,Nâng cao,legacy_cleaned,skill:tiếng trung hsk5
Cần người giỏi Tiếng Trung HSK5 hỗ trợ giải quyết vấn đề khó trong công việc.,2,Ngôn ngữ,Tiếng Trung HSK5,Nâng cao,legacy_cleaned,skill:tiếng trung hsk5
Cần tư vấn chuyên sâu về Tiếng Trung HSK5 cho một dự án cụ thể đang làm.,2,Ngôn ngữ,Tiếng Trung HSK5,Nâng cao,legacy_cleaned,skill:tiếng trung hsk5
Cần đặt lịch học Tiếng Trung HSK5 vào cuối tuần.,2,Ngôn ngữ,Tiếng Trung HSK5,Không xác định,legacy_cleaned,skill:tiếng trung hsk5
Muốn tìm người dạy Tiếng Trung HSK5 1 kèm 1 online hoặc offline đều được.,2,Ngôn ngữ,Tiếng Trung HSK5,Không xác định,legacy_cleaned,skill:tiếng trung hsk5
Muốn được đào tạo chuyên sâu Tiếng Trung HSK5 để làm freelance/đi làm chính thức.,2,Ngôn ngữ,Tiếng Trung HSK5,Nâng cao,legacy_cleaned,skill:tiếng trung hsk5
"Mình biết Tiếng Trung HSK5 ở mức cơ bản, muốn lên trình độ trung cấp.",2,Ngôn ngữ,Tiếng Trung HSK5,Trung bình,legacy_cleaned,skill:tiếng trung hsk5
"Mình chưa biết gì về Tiếng Trung HSK5, ai có thể hướng dẫn từng bước không?",2,Ngôn ngữ,Tiếng Trung HSK5,Mới bắt đầu,legacy_cleaned,skill:tiếng trung hsk5
Mình cần một người hướng dẫn Tiếng Trung HSK5 theo lịch linh hoạt.,2,Ngôn ngữ,Tiếng Trung HSK5,Không xác định,legacy_cleaned,skill:tiếng trung hsk5
"Mình cần trao đổi trực tiếp về Tiếng Trung HSK5, ai có kinh nghiệm inbox giúp mình.",2,Ngôn ngữ,Tiếng Trung HSK5,Không xác định,legacy_cleaned,skill:tiếng trung hsk5
